codigo_mun,censo,blancos,nulos,candidaturas,part,partido,votos,votos_pc
01014,366,7,6,270,77.3224043715847,Cs,14,5.054151624548736
01014,366,7,6,270,77.3224043715847,OTROS,3,1.0830324909747293
01014,366,7,6,270,77.3224043715847,PNV,85,30.685920577617328
01014,366,7,6,270,77.3224043715847,PP,49,17.689530685920577
01014,366,7,6,270,77.3224043715847,PSOE,48,17.32851985559567
01014,366,7,6,270,77.3224043715847,UP,28,10.108303249097473
01014,366,7,6,270,77.3224043715847,VOX,18,6.498194945848375
01016,421,3,7,226,56.057007125890735,Bildu,48,20.96069868995633
01016,421,3,7,226,56.057007125890735,Cs,3,1.3100436681222707
01016,421,3,7,226,56.057007125890735,OTROS,1,0.4366812227074236
01016,421,3,7,226,56.057007125890735,PNV,77,33.624454148471614
01016,421,3,7,226,56.057007125890735,PP,34,14.847161572052402
01016,421,3,7,226,56.057007125890735,PSOE,29,12.663755458515285
01016,421,3,7,226,56.057007125890735,UP,29,12.663755458515285
01016,421,3,7,226,56.057007125890735,VOX,5,2.183406113537118
01017,816,2,5,572,70.95588235294117,Bildu,145,25.261324041811847
01017,816,2,5,572,70.95588235294117,Cs,14,2.4390243902439024
01017,816,2,5,572,70.95588235294117,OTROS,13,2.264808362369338
01017,816,2,5,572,70.95588235294117,PNV,202,35.19163763066202
01017,816,2,5,572,70.95588235294117,PP,45,7.839721254355401
01017,816,2,5,572,70.95588235294117,PSOE,77,13.414634146341463
01017,816,2,5,572,70.95588235294117,UP,67,11.67247386759582
01017,816,2,5,572,70.95588235294117,VOX,9,1.5679442508710801
01018,1408,6,5,987,70.88068181818181,Bildu,274,27.593152064451157
01018,1408,6,5,987,70.88068181818181,Cs,20,2.014098690835851
01018,1408,6,5,987,70.88068181818181,OTROS,10,1.0070493454179255
01018,1408,6,5,987,70.88068181818181,PNV,262,26.384692849949648
01018,1408,6,5,987,70.88068181818181,PP,85,8.559919436052366
01018,1408,6,5,987,70.88068181818181,PSOE,141,14.19939577039275
01018,1408,6,5,987,70.88068181818181,UP,170,17.119838872104733
01018,1408,6,5,987,70.88068181818181,VOX,25,2.5176233635448138
01019,148,0,0,121,81.75675675675676,Bildu,13,10.743801652892563
01019,148,0,0,121,81.75675675675676,Cs,3,2.479338842975207
01019,148,0,0,121,81.75675675675676,OTROS,0,0
01019,148,0,0,121,81.75675675675676,PNV,75,61.98347107438016
01019,148,0,0,121,81.75675675675676,PP,13,10.743801652892563
01019,148,0,0,121,81.75675675675676,PSOE,7,5.785123966942149
01019,148,0,0,121,81.75675675675676,UP,10,8.264462809917354
01019,148,0,0,121,81.75675675675676,VOX,0,0
01020,320,1,1,237,74.6875,Bildu,75,31.51260504201681
01020,320,1,1,237,74.6875,Cs,0,0
01020,320,1,1,237,74.6875,OTROS,2,0.8403361344537815
01020,320,1,1,237,74.6875,PNV,82,34.45378151260504
01020,320,1,1,237,74.6875,PP,23,9.663865546218487
01020,320,1,1,237,74.6875,PSOE,24,10.084033613445378
01020,320,1,1,237,74.6875,UP,27,11.344537815126051
01020,320,1,1,237,74.6875,VOX,4,1.680672268907563
01021,469,1,3,329,71.00213219616205,Bildu,40,12.121212121212121
01021,469,1,3,329,71.00213219616205,Cs,7,2.121212121212121
01021,469,1,3,329,71.00213219616205,OTROS,3,0.9090909090909091
01021,469,1,3,329,71.00213219616205,PNV,111,33.63636363636363
01021,469,1,3,329,71.00213219616205,PP,51,15.454545454545455
01021,469,1,3,329,71.00213219616205,PSOE,51,15.454545454545455
01021,469,1,3,329,71.00213219616205,UP,44,13.333333333333334
01021,469,1,3,329,71.00213219616205,VOX,22,6.666666666666667
01022,761,5,8,564,75.82128777923785,Bildu,37,6.502636203866432
01022,761,5,8,564,75.82128777923785,Cs,26,4.569420035149385
01022,761,5,8,564,75.82128777923785,OTROS,9,1.5817223198594024
01022,761,5,8,564,75.82128777923785,PNV,117,20.56239015817223
01022,761,5,8,564,75.82128777923785,PP,111,19.507908611599298
01022,761,5,8,564,75.82128777923785,PSOE,154,27.065026362038665
01022,761,5,8,564,75.82128777923785,UP,91,15.992970123022847
01022,761,5,8,564,75.82128777923785,VOX,19,3.3391915641476273
01023,262,3,4,203,80.1526717557252,Bildu,23,11.16504854368932
01023,262,3,4,203,80.1526717557252,Cs,6,2.912621359223301
01023,262,3,4,203,80.1526717557252,OTROS,1,0.4854368932038835
01023,262,3,4,203,80.1526717557252,PNV,67,32.52427184466019
01023,262,3,4,203,80.1526717557252,PP,49,23.78640776699029
01023,262,3,4,203,80.1526717557252,PSOE,21,10.194174757281553
01023,262,3,4,203,80.1526717557252,UP,29,14.077669902912621
01023,262,3,4,203,80.1526717557252,VOX,7,3.3980582524271843
01027,430,2,2,291,68.6046511627907,Bildu,67,22.866894197952217
01027,430,2,2,291,68.6046511627907,Cs,5,1.7064846416382253
01027,430,2,2,291,68.6046511627907,OTROS,9,3.0716723549488054
01027,430,2,2,291,68.6046511627907,PNV,111,37.8839590443686
01027,430,2,2,291,68.6046511627907,PP,20,6.825938566552901
01027,430,2,2,291,68.6046511627907,PSOE,29,9.897610921501707
01027,430,2,2,291,68.6046511627907,UP,45,15.358361774744028
01027,430,2,2,291,68.6046511627907,VOX,5,1.7064846416382253
01028,1068,7,2,765,72.47191011235955,Bildu,106,13.73056994818653
01028,1068,7,2,765,72.47191011235955,Cs,23,2.9792746113989637
01028,1068,7,2,765,72.47191011235955,OTROS,14,1.8134715025906736
01028,1068,7,2,765,72.47191011235955,PNV,167,21.632124352331605
01028,1068,7,2,765,72.47191011235955,PP,157,20.33678756476684
01028,1068,7,2,765,72.47191011235955,PSOE,143,18.523316062176164
01028,1068,7,2,765,72.47191011235955,UP,127,16.45077720207254
01028,1068,7,2,765,72.47191011235955,VOX,28,3.626943005181347
01030,143,1,1,116,82.51748251748252,Bildu,11,9.401709401709402
01030,143,1,1,116,82.51748251748252,Cs,1,0.8547008547008547
01030,143,1,1,116,82.51748251748252,OTROS,1,0.8547008547008547
01030,143,1,1,116,82.51748251748252,PNV,39,33.333333333333336
01030,143,1,1,116,82.51748251748252,PP,29,24.786324786324787
01030,143,1,1,116,82.51748251748252,PSOE,22,18.803418803418804
01030,143,1,1,116,82.51748251748252,UP,13,11.11111111111111
01030,143,1,1,116,82.51748251748252,VOX,0,0
01031,1163,6,20,922,81.51332760103182,Bildu,129,13.900862068965518
01031,1163,6,20,922,81.51332760103182,Cs,35,3.771551724137931
01031,1163,6,20,922,81.51332760103182,OTROS,14,1.5086206896551724
01031,1163,6,20,922,81.51332760103182,PNV,212,22.844827586206897
01031,1163,6,20,922,81.51332760103182,PP,224,24.137931034482758
01031,1163,6,20,922,81.51332760103182,PSOE,146,15.732758620689655
01031,1163,6,20,922,81.51332760103182,UP,117,12.607758620689655
01031,1163,6,20,922,81.51332760103182,VOX,45,4.849137931034483
01032,500,1,10,361,74.4,Bildu,46,12.707182320441989
01032,500,1,10,361,74.4,Cs,3,0.8287292817679558
01032,500,1,10,361,74.4,OTROS,2,0.5524861878453039
01032,500,1,10,361,74.4,PNV,116,32.04419889502763
01032,500,1,10,361,74.4,PP,59,16.298342541436465
01032,500,1,10,361,74.4,PSOE,80,22.099447513812155
01032,500,1,10,361,74.4,UP,47,12.98342541436464
01032,500,1,10,361,74.4,VOX,8,2.2099447513812156
01033,656,1,8,524,81.25,Bildu,39,7.428571428571429
01033,656,1,8,524,81.25,Cs,19,3.619047619047619
01033,656,1,8,524,81.25,OTROS,4,0.7619047619047619
01033,656,1,8,524,81.25,PNV,218,41.523809523809526
01033,656,1,8,524,81.25,PP,78,14.857142857142858
01033,656,1,8,524,81.25,PSOE,99,18.857142857142858
01033,656,1,8,524,81.25,UP,57,10.857142857142858
01033,656,1,8,524,81.25,VOX,10,1.9047619047619047
01034,150,2,0,109,74,Bildu,20,18.01801801801802
01034,150,2,0,109,74,Cs,1,0.9009009009009009
01034,150,2,0,109,74,OTROS,1,0.9009009009009009
01034,150,2,0,109,74,PNV,50,45.04504504504504
01034,150,2,0,109,74,PP,3,2.7027027027027026
01034,150,2,0,109,74,PSOE,20,18.01801801801802
01034,150,2,0,109,74,UP,11,9.90990990990991
01034,150,2,0,109,74,VOX,3,2.7027027027027026
01036,14772,69,104,10677,73.44976983482263,Bildu,2010,18.70463428252373
01036,14772,69,104,10677,73.44976983482263,Cs,241,2.2426949562627954
01036,14772,69,104,10677,73.44976983482263,OTROS,142,1.3214219244369998
01036,14772,69,104,10677,73.44976983482263,PNV,3226,30.020472734040574
01036,14772,69,104,10677,73.44976983482263,PP,742,6.904894844593337
01036,14772,69,104,10677,73.44976983482263,PSOE,2223,20.68676716917923
01036,14772,69,104,10677,73.44976983482263,UP,1887,17.56002233389168
01036,14772,69,104,10677,73.44976983482263,VOX,206,1.9169923692536759
01037,585,1,1,424,72.82051282051282,Bildu,94,22.11764705882353
01037,585,1,1,424,72.82051282051282,Cs,6,1.411764705882353
01037,585,1,1,424,72.82051282051282,OTROS,8,1.8823529411764706
01037,585,1,1,424,72.82051282051282,PNV,163,38.35294117647059
01037,585,1,1,424,72.82051282051282,PP,56,13.176470588235293
01037,585,1,1,424,72.82051282051282,PSOE,40,9.411764705882353
01037,585,1,1,424,72.82051282051282,UP,55,12.941176470588236
01037,585,1,1,424,72.82051282051282,VOX,2,0.47058823529411764
01039,195,0,4,153,80.51282051282051,Bildu,16,10.457516339869281
01039,195,0,4,153,80.51282051282051,Cs,5,3.2679738562091503
01039,195,0,4,153,80.51282051282051,OTROS,2,1.3071895424836601
01039,195,0,4,153,80.51282051282051,PNV,44,28.758169934640524
01039,195,0,4,153,80.51282051282051,PP,19,12.418300653594772
01039,195,0,4,153,80.51282051282051,PSOE,40,26.143790849673202
01039,195,0,4,153,80.51282051282051,UP,26,16.99346405228758
01039,195,0,4,153,80.51282051282051,VOX,1,0.6535947712418301
01041,152,2,4,101,70.39473684210526,Bildu,6,5.825242718446602
01041,152,2,4,101,70.39473684210526,Cs,4,3.883495145631068
01041,152,2,4,101,70.39473684210526,OTROS,6,5.825242718446602
01041,152,2,4,101,70.39473684210526,PNV,29,28.155339805825243
01041,152,2,4,101,70.39473684210526,PP,33,32.03883495145631
01041,152,2,4,101,70.39473684210526,PSOE,4,3.883495145631068
01041,152,2,4,101,70.39473684210526,UP,13,12.62135922330097
01041,152,2,4,101,70.39473684210526,VOX,6,5.825242718446602
01042,907,4,2,717,79.71334068357221,Bildu,172,23.855755894590846
01042,907,4,2,717,79.71334068357221,Cs,9,1.248266296809986
01042,907,4,2,717,79.71334068357221,OTROS,6,0.8321775312066574
01042,907,4,2,717,79.71334068357221,PNV,320,44.382801664355064
01042,907,4,2,717,79.71334068357221,PP,29,4.0221914008321775
01042,907,4,2,717,79.71334068357221,PSOE,52,7.212205270457698
01042,907,4,2,717,79.71334068357221,UP,119,16.50485436893204
01042,907,4,2,717,79.71334068357221,VOX,10,1.3869625520110958
01043,2337,18,13,1638,71.41634574240479,Bildu,180,10.869565217391305
01043,2337,18,13,1638,71.41634574240479,Cs,135,8.152173913043478
01043,2337,18,13,1638,71.41634574240479,OTROS,23,1.3888888888888888
01043,2337,18,13,1638,71.41634574240479,PNV,233,14.070048309178745
01043,2337,18,13,1638,71.41634574240479,PP,256,15.458937198067632
01043,2337,18,13,1638,71.41634574240479,PSOE,430,25.966183574879228
01043,2337,18,13,1638,71.41634574240479,UP,309,18.659420289855074
01043,2337,18,13,1638,71.41634574240479,VOX,72,4.3478260869565215
01044,231,0,5,166,74.02597402597402,Bildu,35,21.08433734939759
01044,231,0,5,166,74.02597402597402,Cs,1,0.6024096385542169
01044,231,0,5,166,74.02597402597402,OTROS,2,1.2048192771084338
01044,231,0,5,166,74.02597402597402,PNV,46,27.710843373493976
01044,231,0,5,166,74.02597402597402,PP,26,15.662650602409638
01044,231,0,5,166,74.02597402597402,PSOE,37,22.289156626506024
01044,231,0,5,166,74.02597402597402,UP,19,11.44578313253012
01044,231,0,5,166,74.02597402597402,VOX,0,0
01046,631,0,3,461,73.53407290015848,Bildu,51,11.062906724511931
01046,631,0,3,461,73.53407290015848,Cs,10,2.1691973969631237
01046,631,0,3,461,73.53407290015848,OTROS,7,1.5184381778741864
01046,631,0,3,461,73.53407290015848,PNV,159,34.490238611713664
01046,631,0,3,461,73.53407290015848,PP,56,12.147505422993492
01046,631,0,3,461,73.53407290015848,PSOE,73,15.835140997830802
01046,631,0,3,461,73.53407290015848,UP,79,17.136659436008678
01046,631,0,3,461,73.53407290015848,VOX,26,5.639913232104122
01047,967,8,13,665,70.94105480868666,Bildu,30,4.457652303120357
01047,967,8,13,665,70.94105480868666,Cs,55,8.172362555720653
01047,967,8,13,665,70.94105480868666,OTROS,10,1.485884101040119
01047,967,8,13,665,70.94105480868666,PNV,128,19.01931649331352
01047,967,8,13,665,70.94105480868666,PP,125,18.573551263001487
01047,967,8,13,665,70.94105480868666,PSOE,150,22.288261515601782
01047,967,8,13,665,70.94105480868666,UP,113,16.790490341753344
01047,967,8,13,665,70.94105480868666,VOX,54,8.023774145616642
01049,132,1,0,99,75.75757575757575,Bildu,21,21
01049,132,1,0,99,75.75757575757575,Cs,0,0
01049,132,1,0,99,75.75757575757575,OTROS,1,1
01049,132,1,0,99,75.75757575757575,PNV,46,46
01049,132,1,0,99,75.75757575757575,PP,10,10
01049,132,1,0,99,75.75757575757575,PSOE,9,9
01049,132,1,0,99,75.75757575757575,UP,10,10
01049,132,1,0,99,75.75757575757575,VOX,2,2
01051,3558,14,15,2419,68.80269814502529,Bildu,705,28.976572133168926
01051,3558,14,15,2419,68.80269814502529,Cs,45,1.8495684340320593
01051,3558,14,15,2419,68.80269814502529,OTROS,27,1.1097410604192355
01051,3558,14,15,2419,68.80269814502529,PNV,729,29.963008631319358
01051,3558,14,15,2419,68.80269814502529,PP,136,5.589806822852445
01051,3558,14,15,2419,68.80269814502529,PSOE,359,14.755445951500205
01051,3558,14,15,2419,68.80269814502529,UP,385,15.824085491163173
01051,3558,14,15,2419,68.80269814502529,VOX,33,1.3563501849568433
01052,268,1,1,186,70.14925373134328,Bildu,39,20.855614973262032
01052,268,1,1,186,70.14925373134328,Cs,0,0
01052,268,1,1,186,70.14925373134328,OTROS,3,1.6042780748663101
01052,268,1,1,186,70.14925373134328,PNV,66,35.294117647058826
01052,268,1,1,186,70.14925373134328,PP,11,5.882352941176471
01052,268,1,1,186,70.14925373134328,PSOE,42,22.459893048128343
01052,268,1,1,186,70.14925373134328,UP,24,12.834224598930481
01052,268,1,1,186,70.14925373134328,VOX,1,0.5347593582887701
01053,592,2,3,371,63.513513513513516,Bildu,117,31.367292225201073
01053,592,2,3,371,63.513513513513516,Cs,5,1.3404825737265416
01053,592,2,3,371,63.513513513513516,OTROS,4,1.0723860589812333
01053,592,2,3,371,63.513513513513516,PNV,122,32.707774798927616
01053,592,2,3,371,63.513513513513516,PP,19,5.093833780160858
01053,592,2,3,371,63.513513513513516,PSOE,46,12.332439678284182
01053,592,2,3,371,63.513513513513516,UP,55,14.745308310991957
01053,592,2,3,371,63.513513513513516,VOX,3,0.8042895442359249
01054,1013,2,3,724,71.964461994077,Bildu,260,35.81267217630854
01054,1013,2,3,724,71.964461994077,Cs,9,1.2396694214876034
01054,1013,2,3,724,71.964461994077,OTROS,11,1.5151515151515151
01054,1013,2,3,724,71.964461994077,PNV,205,28.236914600550964
01054,1013,2,3,724,71.964461994077,PP,29,3.994490358126722
01054,1013,2,3,724,71.964461994077,PSOE,79,10.881542699724518
01054,1013,2,3,724,71.964461994077,UP,118,16.2534435261708
01054,1013,2,3,724,71.964461994077,VOX,13,1.790633608815427
01055,840,10,6,592,72.38095238095238,Bildu,98,16.27906976744186
01055,840,10,6,592,72.38095238095238,Cs,15,2.4916943521594686
01055,840,10,6,592,72.38095238095238,OTROS,6,0.9966777408637874
01055,840,10,6,592,72.38095238095238,PNV,194,32.22591362126246
01055,840,10,6,592,72.38095238095238,PP,93,15.448504983388704
01055,840,10,6,592,72.38095238095238,PSOE,100,16.611295681063122
01055,840,10,6,592,72.38095238095238,UP,73,12.12624584717608
01055,840,10,6,592,72.38095238095238,VOX,13,2.159468438538206
01056,205,0,0,134,65.36585365853658,Bildu,25,18.65671641791045
01056,205,0,0,134,65.36585365853658,Cs,2,1.492537313432836
01056,205,0,0,134,65.36585365853658,OTROS,3,2.2388059701492535
01056,205,0,0,134,65.36585365853658,PNV,72,53.73134328358209
01056,205,0,0,134,65.36585365853658,PP,14,10.447761194029852
01056,205,0,0,134,65.36585365853658,PSOE,9,6.7164179104477615
01056,205,0,0,134,65.36585365853658,UP,9,6.7164179104477615
01056,205,0,0,134,65.36585365853658,VOX,0,0
01057,243,0,3,199,83.1275720164609,Bildu,56,28.14070351758794
01057,243,0,3,199,83.1275720164609,Cs,6,3.0150753768844223
01057,243,0,3,199,83.1275720164609,OTROS,3,1.5075376884422111
01057,243,0,3,199,83.1275720164609,PNV,84,42.21105527638191
01057,243,0,3,199,83.1275720164609,PP,17,8.542713567839195
01057,243,0,3,199,83.1275720164609,PSOE,12,6.030150753768845
01057,243,0,3,199,83.1275720164609,UP,13,6.532663316582915
01057,243,0,3,199,83.1275720164609,VOX,8,4.0201005025125625
01058,1403,4,7,947,68.28225231646472,Bildu,319,33.543638275499475
01058,1403,4,7,947,68.28225231646472,Cs,15,1.5772870662460567
01058,1403,4,7,947,68.28225231646472,OTROS,15,1.5772870662460567
01058,1403,4,7,947,68.28225231646472,PNV,263,27.655099894847528
01058,1403,4,7,947,68.28225231646472,PP,44,4.6267087276550996
01058,1403,4,7,947,68.28225231646472,PSOE,127,13.354363827549948
01058,1403,4,7,947,68.28225231646472,UP,154,16.19348054679285
01058,1403,4,7,947,68.28225231646472,VOX,10,1.0515247108307044
01059,189043,792,1353,130976,70.41837042366022,Bildu,15596,11.835954101147472
01059,189043,792,1353,130976,70.41837042366022,Cs,5860,4.447210248315221
01059,189043,792,1353,130976,70.41837042366022,OTROS,2321,1.7614291785562504
01059,189043,792,1353,130976,70.41837042366022,PNV,26498,20.109586546050636
01059,189043,792,1353,130976,70.41837042366022,PP,20235,15.356535729463907
01059,189043,792,1353,130976,70.41837042366022,PSOE,31954,24.250197316495658
01059,189043,792,1353,130976,70.41837042366022,UP,24073,18.26923076923077
01059,189043,792,1353,130976,70.41837042366022,VOX,4439,3.368799708578714
01060,201,1,8,165,86.56716417910448,Bildu,10,6.024096385542169
01060,201,1,8,165,86.56716417910448,Cs,11,6.626506024096385
01060,201,1,8,165,86.56716417910448,OTROS,2,1.2048192771084338
01060,201,1,8,165,86.56716417910448,PNV,52,31.325301204819276
01060,201,1,8,165,86.56716417910448,PP,47,28.313253012048193
01060,201,1,8,165,86.56716417910448,PSOE,19,11.44578313253012
01060,201,1,8,165,86.56716417910448,UP,17,10.240963855421686
01060,201,1,8,165,86.56716417910448,VOX,7,4.216867469879518
01061,152,2,0,127,84.86842105263158,Bildu,50,38.75968992248062
01061,152,2,0,127,84.86842105263158,Cs,1,0.7751937984496124
01061,152,2,0,127,84.86842105263158,OTROS,3,2.3255813953488373
01061,152,2,0,127,84.86842105263158,PNV,38,29.45736434108527
01061,152,2,0,127,84.86842105263158,PP,1,0.7751937984496124
01061,152,2,0,127,84.86842105263158,PSOE,10,7.751937984496124
01061,152,2,0,127,84.86842105263158,UP,22,17.05426356589147
01061,152,2,0,127,84.86842105263158,VOX,2,1.550387596899225
01062,315,2,7,227,74.92063492063492,Bildu,20,8.733624454148472
01062,315,2,7,227,74.92063492063492,Cs,19,8.296943231441048
01062,315,2,7,227,74.92063492063492,OTROS,7,3.056768558951965
01062,315,2,7,227,74.92063492063492,PNV,50,21.83406113537118
01062,315,2,7,227,74.92063492063492,PP,36,15.720524017467248
01062,315,2,7,227,74.92063492063492,PSOE,32,13.973799126637555
01062,315,2,7,227,74.92063492063492,UP,48,20.96069868995633
01062,315,2,7,227,74.92063492063492,VOX,15,6.550218340611353
01063,1830,4,10,1349,74.48087431693989,Bildu,334,24.68588322246859
01063,1830,4,10,1349,74.48087431693989,Cs,35,2.5868440502586845
01063,1830,4,10,1349,74.48087431693989,OTROS,15,1.1086474501108647
01063,1830,4,10,1349,74.48087431693989,PNV,420,31.042128603104214
01063,1830,4,10,1349,74.48087431693989,PP,115,8.499630450849963
01063,1830,4,10,1349,74.48087431693989,PSOE,181,13.377679231337767
01063,1830,4,10,1349,74.48087431693989,UP,205,15.151515151515152
01063,1830,4,10,1349,74.48087431693989,VOX,44,3.252032520325203
01901,2474,13,24,1618,66.89571544058205,Bildu,148,9.074187614960147
01901,2474,13,24,1618,66.89571544058205,Cs,78,4.782342121397916
01901,2474,13,24,1618,66.89571544058205,OTROS,48,2.942979767014102
01901,2474,13,24,1618,66.89571544058205,PNV,314,19.251992642550583
01901,2474,13,24,1618,66.89571544058205,PP,207,12.691600245248313
01901,2474,13,24,1618,66.89571544058205,PSOE,368,22.562844880441446
01901,2474,13,24,1618,66.89571544058205,UP,362,22.194972409564684
01901,2474,13,24,1618,66.89571544058205,VOX,93,5.702023298589822
01902,730,6,6,539,75.47945205479452,Bildu,45,8.256880733944953
01902,730,6,6,539,75.47945205479452,Cs,32,5.871559633027523
01902,730,6,6,539,75.47945205479452,OTROS,15,2.7522935779816513
01902,730,6,6,539,75.47945205479452,PNV,139,25.504587155963304
01902,730,6,6,539,75.47945205479452,PP,98,17.98165137614679
01902,730,6,6,539,75.47945205479452,PSOE,101,18.53211009174312
01902,730,6,6,539,75.47945205479452,UP,91,16.69724770642202
01902,730,6,6,539,75.47945205479452,VOX,18,3.302752293577982
02001,695,3,8,556,81.58273381294964,Cs,52,9.30232558139535
02001,695,3,8,556,81.58273381294964,OTROS,0,0
02001,695,3,8,556,81.58273381294964,PP,186,33.2737030411449
02001,695,3,8,556,81.58273381294964,PSOE,201,35.95706618962433
02001,695,3,8,556,81.58273381294964,UP,33,5.903398926654741
02001,695,3,8,556,81.58273381294964,VOX,84,15.026833631484795
02002,435,2,6,350,82.29885057471265,Cs,36,10.227272727272727
02002,435,2,6,350,82.29885057471265,OTROS,0,0
02002,435,2,6,350,82.29885057471265,PP,113,32.10227272727273
