cmun,pob_total,pob_ext
10071,120,0
10072,915,0.00546448087431694
10073,849,0.0035335689045936395
10075,275,0.025454545454545455
10076,953,0.035676810073452254
10077,725,0.016551724137931035
10079,984,0.021341463414634148
10078,392,0.007653061224489796
10080,403,0.01240694789081886
10081,128,0
10082,2054,0.0038948393378773127
10083,98,0.04081632653061224
10084,1493,0.02277294038847957
10085,363,0.01652892561983471
10086,335,0.0029850746268656717
10087,1887,0.028616852146263912
10088,204,0.00980392156862745
10089,1529,0.004578155657292348
10090,536,0.014925373134328358
10091,387,0.002583979328165375
10092,299,0.026755852842809364
10093,457,0.015317286652078774
10094,255,0.0196078431372549
10095,342,0
10096,4052,0.025913129318854887
10097,102,0.0392156862745098
10098,396,0.007575757575757576
10099,647,0.0061823802163833074
10100,906,0.019867549668874173
10101,216,0.004629629629629629
10102,564,0.0035460992907801418
10103,489,0.022494887525562373
10104,6477,0.0921723019916628
10105,2868,0.02894002789400279
10106,141,0.014184397163120567
10107,1266,0.04976303317535545
10108,201,0
10109,2007,0.007972097658196313
10110,2749,0.06329574390687523
10111,1595,0.090282131661442
10112,1759,0.019897669130187607
10113,2595,0.011946050096339113
10114,1328,0.14909638554216867
10115,4156,0.014918190567853706
10116,4602,0.02303346371142981
10117,217,0.06451612903225806
10118,309,0
10119,634,0.006309148264984227
10120,175,0.022857142857142857
10121,9685,0.01734641197728446
10122,256,0.04296875
10123,653,0.022970903522205207
10124,827,0.006045949214026602
10125,969,0.008255933952528379
10126,1732,0.028290993071593534
10127,5731,0.014133659047286687
10128,6792,0.021790341578327443
10129,378,0
10130,2003,0.032451323015476784
10131,17170,0.0848573092603378
10132,416,0.03125
10133,1336,0.0014970059880239522
10134,646,0.010835913312693499
10135,1311,0.0030511060259344014
10136,310,0.012903225806451613
10137,411,0.019464720194647202
10138,641,0.0436817472698908
10139,85,0
10140,1390,0.05827338129496403
10141,277,0.0036101083032490976
10142,941,0.020191285866099893
10143,151,0.006622516556291391
10144,1065,0.016901408450704224
10145,149,0.087248322147651
10146,1748,0.02688787185354691
10147,1530,0.032679738562091505
10148,40141,0.022221668618121124
10149,487,0.04722792607802875
10150,362,0.0055248618784530384
10151,225,0.04
10152,471,0.010615711252653927
10905,814,0.10073710073710074
10153,323,0.006191950464396285
10154,213,0.06103286384976526
10155,1248,0.007211538461538462
10156,91,0
10157,272,0.011029411764705883
10158,369,0.01084010840108401
10159,315,0.015873015873015872
10160,259,0.015444015444015444
10901,1362,0.08076358296622614
10161,65,0
10162,581,0.012048192771084338
10163,323,0.015479876160990712
10164,788,0.01015228426395939
10165,249,0.012048192771084338
10166,324,0.012345679012345678
10167,315,0
10168,271,0.014760147601476014
10169,522,0.0038314176245210726
10170,259,0.015444015444015444
10171,382,0.002617801047120419
10172,763,0
10173,858,0.20512820512820512
10174,187,0.0106951871657754
10175,1568,0.018494897959183673
10176,420,0.047619047619047616
10177,1996,0.009519038076152305
10178,832,0
10179,306,0.042483660130718956
10180,7345,0.27311095983662353
10181,806,0.02481389578163772
10904,921,0.051031487513572206
10182,164,0.06707317073170732
10183,1143,0.04461942257217848
10184,884,0.06561085972850679
10187,461,0.010845986984815618
10188,532,0.005639097744360902
10185,622,0.04823151125401929
10186,1071,0.014005602240896359
10190,571,0.010507880910683012
10189,2975,0.006050420168067227
10191,610,0.02459016393442623
10192,840,0.02619047619047619
10193,1677,0.01490757304710793
10194,570,0.005263157894736842
10195,9193,0.029370172957685195
10196,334,0.041916167664670656
10197,99,0.020202020202020204
10198,1230,0.0065040650406504065
10199,178,0.03932584269662921
10200,361,0.0110803324099723
10201,197,0.01015228426395939
10202,664,0.004518072289156626
10203,5439,0.053502482073910645
10204,460,0.043478260869565216
10205,2349,0.02639421030225628
10902,868,0.008064516129032258
10206,233,0.02575107296137339
10207,502,0.00796812749003984
10208,136,0.007352941176470588
10209,260,0.007692307692307693
10210,426,0
10211,433,0.0023094688221709007
10212,2046,0.05327468230694037
10214,234,0.008547008547008548
10213,618,0.05339805825242718
10215,341,0.005865102639296188
10216,1823,0.017004936917169502
10217,550,0.007272727272727273
10218,1258,0.01987281399046105
10219,1377,0.021060275962236745
11001,5242,0.010492178557802366
11002,5123,0.008393519422213547
11003,1413,0.006369426751592357
11004,121414,0.07296522641540515
11005,5590,0.021288014311270125
11006,30741,0.015809505221040306
11007,22551,0.02638463926211698
11008,23513,0.03427890953940373
11901,6969,0.013057827521882623
11009,680,0.030882352941176472
11010,7750,0.010580645161290323
11011,2167,0.012921089063221043
11012,116979,0.016857726600500944
11013,3013,0.04779289744440757
11015,83831,0.03734895205830779
11016,19068,0.024124187119781832
11014,22427,0.05074240870379453
11017,3903,0.006917755572636433
11018,1726,0.02549246813441483
11019,2053,0.009254749147588894
11020,212879,0.024408231906388137
11021,9773,0.16238616596746136
11022,62940,0.0652049571020019
11023,11658,0.014753817121290102
11024,8124,0.023510585918266862
11025,5530,0.0065099457504520794
11026,5636,0.007274662881476224
11027,88364,0.03283011181023946
11028,41650,0.02516206482593037
11029,6996,0.009433962264150943
11030,28848,0.03594703272323905
11031,95174,0.011137495534494715
11902,4402,0.005906406179009541
11033,30472,0.11581123654502494
11032,68037,0.012566691653071123
11034,2732,0.0069546120058565156
11035,18169,0.08767681215256756
11036,804,0.004975124378109453
11037,7054,0.019138077686419053
11038,16615,0.010111345170027083
11039,12739,0.039249548630190756
11040,438,0.00228310502283105
11041,12127,0.01137956625711223
11042,1400,0.011428571428571429
12002,125,0.048
12003,1234,0.13371150729335493
12004,6679,0.2805809252882168
12005,10430,0.06701821668264621
12006,201,0.024875621890547265
12007,862,0.024361948955916472
12008,259,0.08494208494208494
12009,25831,0.14261933335914212
12010,256,0.01171875
12011,5900,0.0688135593220339
12901,4460,0.07713004484304933
12012,3509,0.10031347962382445
12013,146,0.0684931506849315
12014,190,0.015789473684210527
12015,113,0.05309734513274336
12016,1958,0.05005107252298264
12001,1271,0.0920535011801731
12017,164,0.018292682926829267
12018,324,0.024691358024691357
12020,169,0.10650887573964497
12022,373,0.03485254691689008
12024,156,0.01282051282051282
12025,149,0.08053691275167785
12026,1084,0.1070110701107011
12027,26744,0.21073885731379
12028,18055,0.13508723345333704
12029,1036,0.2277992277992278
12021,5709,0.0767209668943773
12032,34544,0.15646711440481703
12031,5322,0.08042089440060128
12033,2889,0.20837660089996538
12034,1945,0.14961439588688946
12036,696,0.08477011494252873
12037,19,0
12038,192,0.005208333333333333
12039,946,0.03276955602536998
12040,170888,0.15563995131314076
12041,101,0.019801980198019802
12042,742,0.09703504043126684
12043,647,0.04327666151468315
12044,599,0.15692821368948248
12053,2670,0.08614232209737828
12055,113,0.017699115044247787
12056,297,0.020202020202020204
12045,399,0.05764411027568922
12046,206,0.0825242718446602
12048,317,0.08201892744479496
12049,511,0.04500978473581213
12050,1822,0.21020856201975852
12051,504,0.037698412698412696
12057,776,0.1018041237113402
12058,72,0.027777777777777776
12059,276,0.050724637681159424
12060,525,0.0380952380952381
12061,453,0.07947019867549669
12063,49,0.08163265306122448
12064,94,0.05319148936170213
12065,193,0.015544041450777202
12067,633,0.05055292259083728
12068,49,0.02040816326530612
12069,62,0.06451612903225806
12070,666,0.14864864864864866
12071,1553,0.06374758531873792
12074,940,0.0425531914893617
12072,1319,0.056103108415466264
12073,155,0.05161290322580645
12075,162,0.19135802469135801
12076,84,0.03571428571428571
12077,6278,0.11850907932462568
12078,359,0.013927576601671309
12079,548,0.20255474452554745
12080,2437,0.10586787033237587
12081,712,0.033707865168539325
12082,13170,0.10903568716780562
12083,117,0.1452991452991453
12084,24850,0.11806841046277666
12085,8830,0.33091732729331824
12087,31,0
12088,62,0
12089,7447,0.2791728212703102
12090,114,0.03508771929824561
12093,197,0.07106598984771574
12094,1208,0.07781456953642384
12091,197,0.03553299492385787
12092,144,0.0763888888888889
12095,1180,0.043220338983050846
12096,952,0.0934873949579832
12097,59,0
12098,729,0.14266117969821673
12101,462,0.1038961038961039
12902,3099,0.11423039690222653
12099,935,0.2909090909090909
12100,1974,0.2188449848024316
12102,761,0.19448094612352168
12104,8878,0.081662536607344
12103,101,0.0297029702970297
12105,1023,0.08895405669599218
12106,1439,0.05211952744961779
12107,428,0.030373831775700934
12108,520,0.03653846153846154
12109,814,0.033169533169533166
12110,249,0.020080321285140562
12111,435,0.1310344827586207
12112,138,0.1956521739130435
12113,100,0.06
12114,229,0.0611353711790393
12115,253,0.09090909090909091
12116,54,0
12119,157,0.044585987261146494
12120,191,0.10471204188481675
12117,5461,0.24171397180003662
12118,74,0
12121,1375,0.11272727272727273
12122,966,0.11180124223602485
12124,2817,0.21902733404330849
12125,281,0.099644128113879
12126,31552,0.0697261663286004
12123,49,0.061224489795918366
12127,75,0.013333333333333334
12128,1833,0.09383524277141299
12132,575,0.09217391304347826
12134,172,0.040697674418604654
12135,50577,0.11841350811633747
12136,3226,0.022008679479231245
12129,2227,0.06870229007633588
12130,462,0.0670995670995671
12131,63,0
12133,66,0.015151515151515152
12137,42,0
12138,28438,0.18253744989099094
12139,342,0.05555555555555555
12140,1538,0.13328998699609884
12052,725,0.1406896551724138
12141,112,0.017857142857142856
12142,172,0.09302325581395349
13001,1395,0.03369175627240143
13002,1687,0.027267338470657973
13003,507,0.007889546351084813
13004,1185,0.05147679324894515
13005,30686,0.07146581502965521
13006,602,0.03986710963455149
13007,1455,0.015120274914089347
13008,485,0.0288659793814433
13009,1660,0.04819277108433735
13010,1000,0.013
13011,5461,0.01959348104742721
13012,417,0.009592326139088728
13013,8922,0.04068594485541358
13014,526,0.030418250950570342
13015,6139,0.019221371558885814
13016,799,0.03504380475594493
13017,327,0.1620795107033639
13903,595,0.03361344537815126
13018,1043,0.08533077660594439
13019,6901,0.11650485436893204
13020,5921,0.028035804762709
13021,449,0.015590200445434299
13022,387,0.0103359173126615
13023,11884,0.08128576236957254
13024,1000,0.011
13025,311,0.028938906752411574
13026,487,0.03285420944558522
13027,3802,0.03129931614939505
13028,13597,0.09038758549680076
13029,92,0.05434782608695652
13030,139,0.06474820143884892
13031,3080,0.02922077922077922
13032,1225,0.0024489795918367346
13033,1918,0.051094890510948905
13038,1831,0.010922992900054615
13034,74743,0.04449915042211311
13035,1129,0.03277236492471213
13036,882,0.018140589569160998
13037,973,0.07297019527235354
13039,18051,0.05384743227522021
13040,1022,0.014677103718199608
13041,261,0.034482758620689655
13042,1031,0.009699321047526674
13043,217,0.013824884792626729
13044,3253,0.06424838610513373
13045,731,0.036935704514363885
13046,731,0.01094391244870041
13047,8425,0.15596439169139467
13048,532,0.0037593984962406013
13049,903,0.04097452934662237
13050,569,0.08260105448154657
13904,719,0.15159944367176634
13051,374,0.016042780748663103
13052,8129,0.07897650387501538
13053,18043,0.05237488222579394
13054,6016,0.026595744680851064
13055,688,0.01308139534883721
13056,15316,0.031143901802037084
13057,1330,0.04661654135338346
13058,5279,0.06857359348361432
13059,219,0.0502283105022831
13060,223,0.008968609865470852
13061,7385,0.09262017603249831
13062,654,0.0061162079510703364
13063,4459,0.030275846602377216
13064,2571,0.045896538311940877
13065,3571,0.0784094091290955
13066,3443,0.06593087423758351
13067,370,0.07567567567567568
13068,1200,0.01
13069,701,0.017118402282453638
13070,937,0.035218783351120594
13071,47881,0.02934358096113281
13072,978,0.1278118609406953
13901,1111,0.0855085508550855
13902,548,0.04744525547445255
13073,577,0.012131715771230503
13074,1128,0.0062056737588652485
13075,213,0.004694835680751174
13076,523,0.015296367112810707
13077,4154,0.03923928743379875
13078,12268,0.10914574502771437
13080,333,0.009009009009009009
13079,15523,0.03717065000322103
13081,697,0.024390243902439025
13082,36091,0.11515336233409991
13083,2959,0.04190604934099358
13084,1018,0.019646365422396856
13085,2752,0.02688953488372093
13086,169,0
13087,30210,0.05650446871896723
13088,692,0.023121387283236993
13089,1854,0.016720604099244876
13090,1180,0.013559322033898305
13091,602,0.03322259136212625
13092,2123,0.03532736693358455
13093,5030,0.0900596421471173
13094,295,0.01694915254237288
13095,86,0.03488372093023256
13096,9902,0.08341749141587558
13097,2845,0.07838312829525483
13098,2363,0.030892932712653406
14001,4185,0.022700119474313024
14002,13438,0.017562137222801012
14003,1473,0.01493550577053632
14004,2409,0.047737650477376506
14005,7964,0.013435459568056253
14006,1524,0.01115485564304462
14007,19338,0.04550625711035267
14008,3273,0.011915673693858845
14009,2964,0.009109311740890687
14010,4975,0.015477386934673367
14011,681,0.01908957415565345
14012,7537,0.01870770863738888
14013,20417,0.02772199637556938
14014,2969,0.021219265746042437
14015,2454,0.018337408312958436
14016,1503,0.01330671989354624
14017,14067,0.027724461505651526
14018,4457,0.0118914067758582
14019,7834,0.027827418943068675
14020,401,0.029925187032418952
14021,325708,0.02494258661132057
14022,4684,0.007472245943637917
14023,2416,0.008278145695364239
14024,2285,0.017943107221006564
14025,3333,0.0165016501650165
14026,2438,0.02132895816242822
14027,9668,0.011791477037649978
14028,350,0.005714285714285714
14029,4651,0.009460331111588905
14030,10817,0.02680965147453083
14031,680,0.016176470588235296
14032,456,0.019736842105263157
14033,1578,0.0063371356147021544
14034,353,0.0028328611898017
14035,6868,0.00902737332556785
14036,4541,0.020039638846069147
14037,4343,0.14390973981119043
14038,42530,0.03881965671290853
14039,3037,0.020085610800131708
14040,4429,0.006096184240234816
14041,3874,0.031750129065565305
14042,23031,0.023446658851113716
14043,9436,0.029779567613395508
14044,1964,0.010183299389002037
14045,3726,0.011808910359634998
14046,5393,0.007417022065640645
14047,1990,0.018090452261306532
14048,1481,0.02835921674544227
14049,21159,0.05600453707642138
14050,2834,0.011291460832745237
14051,1529,0.005232177894048398
14052,10870,0.013063477460901564
14053,7343,0.015797358028053928
14054,17222,0.036116595052839394
14055,22585,0.017887978746955944
14056,30241,0.04454217783803446
14057,7508,0.02144379328716036
14058,9857,0.039464340062899464
14059,814,0.009828009828009828
14061,768,0.0078125
14060,6014,0.018124376454938477
14062,1063,0.005644402634054563
14063,1157,0.016421780466724288
14064,368,0.016304347826086956
14065,2284,0.012697022767075307
14066,7200,0.010972222222222222
14067,4861,0.0067887265994651304
14068,643,0.08087091757387248
14069,8774,0.0166400729427855
14070,1494,0.014725568942436412
14071,1068,0.0149812734082397
14072,1154,0.014731369150779897
14073,3298,0.00939963614311704
14074,2568,0.006230529595015576
14075,641,0.0202808112324493
15001,5454,0.009900990099009901
15002,31278,0.04610269198797877
15003,1894,0.010559662090813094
15004,5671,0.020807617704108623
15005,31917,0.04674624808095999
15006,6053,0.034528333057987776
15007,3505,0.005991440798858773
15008,6602,0.019085125719478947
15009,12916,0.04026014245896562
15010,2022,0.019782393669634024
15011,18844,0.021545319465081723
15012,4215,0.014709371293001186
15013,7748,0.01987609705730511
15014,4337,0.00553377910998386
15015,3318,0.01778179626280892
15016,5322,0.019165727170236752
15017,24603,0.03381701418526196
15018,1238,0.01050080775444265
15019,31261,0.018233581779213717
15901,3945,0.030164765525982257
15020,4031,0.008434631605060779
15021,6294,0.027009850651414046
15022,6794,0.05063291139240506
15023,7576,0.020327349524815207
15024,5023,0.02130201075054748
15025,1126,0.03019538188277087
15027,1824,0.01644736842105263
15028,1578,0.009505703422053232
15029,6177,0.006799417192812044
15030,244850,0.04747396365121503
15031,30221,0.03795374077628139
15032,3958,0.022991409802930775
15033,2791,0.0014331780723754925
15034,3040,0.007236842105263158
15035,13013,0.011757473295934835
15036,66799,0.023817721822182968
15037,4701,0.024250159540523293
15038,2385,0.0029350104821802936
15039,1333,0.008252063015753939
15041,11302,0.016899663776322776
15040,3084,0.014915693904020753
15042,3386,0.004725339633786178
15043,5447,0.01009730126675234
15044,1363,0.02641232575201761
15045,3947,0.00354699771978718
15046,7443,0.03184199919387344
15047,2582,0.004647560030983733
15048,6056,0.031373844121532365
15049,1226,0.017128874388254486
15050,1962,0.01529051987767584
15051,5307,0.01092896174863388
15053,8695,0.008740655549166188
15052,4736,0.017736486486486486
15054,39115,0.020350249264987855
15055,5112,0.008215962441314555
15056,6877,0.03286316707866802
15057,14271,0.020951580127531358
15058,35559,0.034534154503782444
15059,12632,0.03586130462317923
15060,7452,0.04052603327965647
15061,5804,0.028773259820813232
15062,6412,0.006862133499688085
15902,5155,0.014354995150339476
15064,2419,0.010748243075651096
15065,8386,0.013236346291438111
15066,4656,0.013101374570446736
15067,9390,0.012460063897763577
15068,5565,0.015274034141958671
15069,7884,0.025748351090816843
15070,10237,0.019536973722770343
15071,9243,0.01633668722276317
15072,11104,0.009365994236311239
15073,27067,0.03694535781579045
15074,4564,0.0052585451358457495
15075,15495,0.0473055824459503
15076,2828,0.007425742574257425
15077,9450,0.018518518518518517
15078,96405,0.04167833618588247
15079,1610,0.0068322981366459624
15080,1799,0.005558643690939411
15081,1103,0.012692656391659111
15082,18525,0.014197031039136302
15083,1151,0.009556907037358819
15084,3361,0.0050580184468908065
15085,3620,0.0071823204419889505
15086,3148,0.007306226175349428
15088,3925,0.010445859872611466
15087,6613,0.010887645546650537
15089,5046,0.009710661910424098
15091,1231,0.006498781478472786
15090,1225,0.00816326530612245
15092,7138,0.012048192771084338
15093,4581,0.008513425016371971
16001,64,0.015625
16002,234,0.12393162393162394
16003,153,0.06535947712418301
16004,252,0.003968253968253968
16005,268,0.04477611940298507
16006,125,0.064
16007,1590,0.18364779874213835
16008,90,0.06666666666666667
16009,56,0
16010,137,0.06569343065693431
16011,30,0.13333333333333333
16012,90,0.044444444444444446
16013,25,0
16014,659,0.018209408194233688
16015,375,0.05333333333333334
16016,225,0.09333333333333334
16017,390,0.028205128205128206
16018,431,0.02088167053364269
16019,195,0
16020,10,0
16905,1665,0.04744744744744745
16022,85,0.011764705882352941
16024,147,0.02040816326530612
16025,26,0
16026,95,0.11578947368421053
16027,903,0.14728682170542637
16029,87,0.011494252873563218
16030,19,0
16031,35,0.02857142857142857
16032,328,0.051829268292682924
16033,1938,0.038183694530443756
16034,165,0.006060606060606061
16035,279,0.04659498207885305
16036,144,0.041666666666666664
16038,40,0.225
16039,446,0.11883408071748879
16040,90,0.022222222222222223
16041,414,0.05555555555555555
16042,1344,0.07068452380952381
16043,113,0.05309734513274336
16044,40,0.025
16901,767,0.09908735332464146
16045,219,0.0867579908675799
16046,247,0.016194331983805668
16047,252,0.11904761904761904
16048,467,0.034261241970021415
16049,151,0.006622516556291391
16050,267,0.11235955056179775
16051,138,0.07971014492753623
16052,769,0.15214564369310793
16053,456,0.02631578947368421
16055,785,0.06369426751592357
16056,495,0.028282828282828285
16057,75,0.05333333333333334
16058,111,0.036036036036036036
16060,877,0.09122006841505131
16061,1210,0.13801652892561983
16062,27,0
16063,111,0.09009009009009009
16064,836,0.11244019138755981
16065,459,0.12636165577342048
16066,3072,0.12467447916666667
16067,155,0.2129032258064516
16068,150,0.08666666666666667
16070,30,0
16072,139,0.007194244604316547
16071,21,0
16073,216,0.07407407407407407
16023,602,0.053156146179401995
16081,57,0.10526315789473684
16074,30,0
16078,54898,0.08291741047032679
16079,29,0.034482758620689655
16082,321,0.04672897196261682
16083,49,0.02040816326530612
16084,48,0.020833333333333332
16085,169,0.09467455621301775
16086,1212,0.15099009900990099
16087,248,0.11693548387096774
16088,105,0
16904,525,0.02857142857142857
16089,454,0.022026431718061675
16091,70,0.014285714285714285
16092,183,0.04918032786885246
16093,68,0.10294117647058823
16094,154,0.09740259740259741
16095,93,0.010752688172043012
16096,365,0.12602739726027398
16097,145,0
16098,678,0.09587020648967552
16099,195,0
16100,789,0.06463878326996197
16101,142,0
16102,1597,0.13337507827175954
16103,263,0.03802281368821293
16104,53,0.07547169811320754
16106,3526,0.0944412932501418
16107,98,0.02040816326530612
16108,51,0
16109,52,0.038461538461538464
16110,124,0.23387096774193547
16111,190,0.06315789473684211
16112,1777,0.04839617332583005
16113,4299,0.13189113747383113
16115,45,0
16116,65,0
16117,1216,0.05592105263157895
16118,1584,0.023989898989898988
16119,189,0.042328042328042326
16121,251,0
16122,293,0.06143344709897611
16123,70,0
16124,2328,0.09536082474226804
16125,2211,0.11307100859339665
16126,926,0.08639308855291576
16128,67,0
16129,106,0.09433962264150944
16130,626,0.05910543130990415
16131,110,0.00909090909090909
16132,36,0.027777777777777776
16133,6030,0.10945273631840796
16134,5959,0.09615707333445209
16135,138,0.15217391304347827
16137,43,0.11627906976744186
16139,334,0.020958083832335328
16140,21,0
16141,133,0.05263157894736842
16142,151,0.12582781456953643
16143,15,0
16145,485,0.0288659793814433
16146,81,0
16147,67,0.014925373134328358
16148,625,0.0272
16149,159,0.006289308176100629
16150,101,0
16151,58,0
16152,34,0.029411764705882353
16153,1127,0.049689440993788817
16154,6548,0.1340867440439829
16155,611,0.08019639934533551
16156,96,0.10416666666666667
16157,215,0.009302325581395349
16158,679,0.10898379970544919
16159,213,0.046948356807511735
16160,59,0
16161,53,0.1320754716981132
16162,27,0.14814814814814814
16163,64,0
16165,60,0.03333333333333333
16166,290,0.11379310344827587
16908,188,0.10106382978723404
16167,305,0.022950819672131147
16169,51,0
16170,920,0.14456521739130435
16171,2418,0.16253101736972705
16172,345,0.06376811594202898
16174,183,0.02185792349726776
16175,7589,0.1747265779417578
16176,46,0.15217391304347827
16177,118,0.2542372881355932
16181,67,0.05970149253731343
16185,38,0.07894736842105263
16186,505,0.11287128712871287
16187,81,0.08641975308641975
16188,100,0.09
16189,296,0.02027027027027027
16190,7107,0.1573096946672295
16191,1040,0.06057692307692308
16192,46,0.021739130434782608
16193,55,0
16194,227,0.004405286343612335
16196,688,0.011627906976744186
16195,590,0.1
16197,68,0
16198,1643,0.09494826536822885
16199,23,0
16909,756,0.009259259259259259
16202,884,0.01809954751131222
16203,14990,0.16811207471647766
16204,280,0.10357142857142858
16205,124,0.016129032258064516
16206,195,0.05128205128205128
16209,114,0.05263157894736842
16211,363,0.049586776859504134
16212,257,0.023346303501945526
16213,39,0.07692307692307693
16215,259,0.011583011583011582
16216,302,0.016556291390728478
16217,96,0.08333333333333333
16218,223,0.07174887892376682
16219,89,0.033707865168539325
16906,75,0
16224,88,0.011363636363636364
16225,66,0.015151515151515152
16227,113,0.017699115044247787
16228,203,0.1330049261083744
16902,130,0.007692307692307693
16903,1516,0.23878627968337732
16231,48,0.14583333333333334
16173,216,0.09259259259259259
16234,28,0
16236,1071,0.0896358543417367
16237,102,0.029411764705882353
16238,501,0.013972055888223553
16239,134,0.03731343283582089
16240,100,0.02
16242,348,0.034482758620689655
16243,470,0.11702127659574468
16244,745,0.012080536912751677
16245,476,0.046218487394957986
16246,515,0.06601941747572816
16247,76,0.14473684210526316
16248,1016,0.05019685039370079
16249,2522,0.11855670103092783
16250,70,0.02857142857142857
16251,2304,0.16536458333333334
16253,378,0.07407407407407407
16254,229,0.03056768558951965
16255,165,0.09090909090909091
16263,1258,0.08664546899841018
16258,189,0.06349206349206349
16259,47,0.3404255319148936
16910,82,0.012195121951219513
16264,454,0.08149779735682819
16265,21,0
16266,385,0.02077922077922078
16269,466,0.04291845493562232
16270,196,0.11734693877551021
16271,821,0.13276492082825822
16272,233,0.055793991416309016
16273,337,0.04451038575667656
16274,128,0.0703125
16275,10,0
16276,22,0.045454545454545456
16277,124,0.10483870967741936
16278,64,0.015625
16279,229,0.2183406113537118
16280,181,0.027624309392265192
17001,841,0.15695600475624258
17002,767,0.024771838331160364
17003,139,0.08633093525179857
17004,765,0.13594771241830064
17006,1559,0.11481719050673508
17007,2256,0.08732269503546099
17008,5519,0.2110889653922812
17009,6515,0.24359171143514965
17010,423,0.04728132387706856
17011,937,0.14941302027748132
17012,1604,0.049251870324189526
17015,19615,0.1889370379811369
17016,1000,0.109
17013,3934,0.16370106761565836
17018,671,0.10432190760059612
17019,2467,0.10498581272800973
17020,4941,0.04452539971665655
17021,187,0.16042780748663102
17022,10859,0.18998066120268903
17234,238,0.09663865546218488
17023,38790,0.1462490332559938
17029,269,0.08921933085501858
17024,383,0.09660574412532637
17025,1701,0.16166960611405057
17026,702,0.03561253561253561
17027,3733,0.08706134476292526
17028,369,0.05420054200542006
17031,273,0.1684981684981685
17030,944,0.1705508474576271
17032,2752,0.2351017441860465
17033,7458,0.07334406006972378
17034,10897,0.21290263375240892
17035,690,0.03333333333333333
17036,3204,0.02746566791510612
17037,133,0.09022556390977443
17038,535,0.03925233644859813
17039,2261,0.09995577178239717
17040,708,0.046610169491525424
17041,313,0.15654952076677317
17042,613,0.17781402936378465
17044,10359,0.17047977604015832
17046,956,0.10146443514644352
17047,10820,0.4297597042513863
17048,10585,0.2940954180444025
17189,1976,0.09008097165991903
17049,5390,0.22504638218923934
17050,948,0.11392405063291139
17051,300,0.10666666666666667
17054,465,0.15698924731182795
17055,176,0.045454545454545456
17057,1253,0.06464485235434957
17056,2322,0.07278208440999138
17058,251,0.16334661354581673
17901,1274,0.07927786499215071
17060,557,0.13285457809694792
17061,227,0.06607929515418502
17062,10417,0.31938177978304694
17063,206,0.038834951456310676
17064,425,0.10823529411764705
17065,433,0.050808314087759814
17005,576,0.03819444444444445
17066,46381,0.2623488066234018
17067,1081,0.23126734505087881
17068,305,0.05245901639344262
17069,455,0.05274725274725275
17070,138,0.09420289855072464
17071,1474,0.03459972862957938
17902,1713,0.0793928779918272
17073,2649,0.03661759154397886
17074,732,0.1133879781420765
17075,439,0.0774487471526196
17076,175,0.12
17077,840,0.1738095238095238
17078,429,0.06526806526806526
17079,100266,0.18921668362156663
17080,186,0.05913978494623656
17081,392,0.18877551020408162
17082,529,0.062381852551984876
17083,4139,0.12007731336071514
17084,278,0.039568345323741004
17085,390,0.1076923076923077
17086,3233,0.33652953912774514
17087,335,0.1044776119402985
17088,787,0.07369758576874205
17089,8297,0.15776786790406172
17090,693,0.020202020202020204
17091,514,0.07392996108949416
17092,4868,0.14400164338537386
17093,1239,0.09200968523002422
17094,1428,0.12745098039215685
17095,37350,0.35001338688085676
17096,219,0.0958904109589041
17102,681,0.0881057268722467
17103,6919,0.11114322879028761
17097,282,0.0851063829787234
17098,413,0.12590799031476999
17100,272,0.15808823529411764
17101,730,0.0547945205479452
17099,98,0.061224489795918366
17105,312,0.07371794871794872
17106,190,0.07894736842105263
17107,328,0.057926829268292686
17109,899,0.07452725250278086
17110,1691,0.08456534594914251
17111,1313,0.11195734958111196
17112,226,0.008849557522123894
17114,34486,0.18375572696166562
17115,382,0.09424083769633508
17116,416,0.04807692307692308
17117,22860,0.22178477690288714
17118,17898,0.13090848139456923
17119,95,0.05263157894736842
17121,295,0.09152542372881356
17120,1439,0.2710215427380125
17123,467,0.06423982869379015
17124,2461,0.20520113774888257
17125,162,0.030864197530864196
17126,394,0.04568527918781726
17128,547,0.30347349177330896
17129,195,0.08717948717948718
17130,447,0.10961968680089486
17132,1868,0.12044967880085652
17133,1660,0.09939759036144578
17134,303,0.09570957095709572
17135,530,0.10754716981132076
17136,247,0.10121457489878542
17137,4595,0.05680087051142546
17140,980,0.23061224489795917
17138,1077,0.11513463324048283
17139,1763,0.02041973908111174
17141,8981,0.18483465092974055
17142,3640,0.03873626373626374
17043,186,0.026881720430107527
17143,179,0.1452513966480447
17144,276,0.08695652173913043
17145,1766,0.06342015855039637
17146,4002,0.05472263868065967
17147,10632,0.11239653875094055
17148,2181,0.11966987620357634
17149,462,0.025974025974025976
17150,2059,0.14473045167557066
17151,263,0.1444866920152091
17152,19319,0.2931828769605052
17153,269,0.137546468401487
17154,151,0.19205298013245034
17155,30622,0.37877996211873816
17157,156,0.01282051282051282
17183,351,0.08547008547008547
17158,635,0.13385826771653545
17159,804,0.05472636815920398
17160,21824,0.1813141495601173
17161,1343,0.08935219657483247
17162,245,0.12244897959183673
17163,3740,0.03877005347593583
17164,5591,0.1659810409586836
17165,840,0.11071428571428571
17167,3224,0.062034739454094295
17168,502,0.07370517928286853
17185,2966,0.09406608226567768
17166,731,0.09712722298221614
17169,3461,0.07281132620629875
